a1X,a1Y,a1Z,g1X,g1Y,g1Z,a2X,a2Y,a2Z,g2X,g2Y,g2Z
-0.975,0.223,0.286,-5.615,2.502,-6.470,2.55,9.00,-2.47,0.12,0.10,-0.01
-0.972,0.201,0.281,-6.775,4.333,-9.155,2.60,9.09,-2.49,0.16,0.09,-0.03
-0.983,0.229,0.291,-9.033,3.845,-10.254,2.65,9.22,-2.50,0.17,0.08,-0.04
-0.978,0.222,0.283,-8.728,3.418,-9.460,2.67,9.25,-2.56,0.16,0.08,-0.05
-0.986,0.227,0.289,-9.033,2.930,-8.240,2.71,9.33,-2.54,0.15,0.07,-0.05
-0.996,0.232,0.275,-7.507,2.197,-5.615,2.76,9.36,-2.53,0.11,0.07,-0.05
-,-,-,-,-,-,-,-,-,-,-,-
-1.823,1.718,1.024,183.777,18.982,113.464,0.27,16.55,-4.21,-4.81,-1.28,-0.10
-1.216,1.408,-0.068,392.517,33.386,240.356,1.63,18.24,-3.69,-7.38,-2.49,-0.56
-0.559,1.209,-0.549,492.187,28.442,341.858,3.50,17.93,-2.62,-8.73,-3.36,-0.86
0.589,0.472,-1.247,672.058,-49.683,534.058,4.64,14.93,-2.98,-8.73,-3.89,-0.95
0.822,0.155,-1.293,733.398,-94.849,591.248,4.26,9.50,-4.13,-8.73,-4.16,-0.76
0.703,-1.439,-1.600,765.503,-135.193,537.964,4.14,3.34,-3.42,-8.73,-4.21,-0.66
0.277,-2.253,-1.357,708.740,-143.127,507.446,5.08,0.78,0.98,-8.73,-4.15,-0.23
-0.110,-1.940,-0.824,461.121,-171.509,482.910,5.77,1.51,5.54,-8.73,-3.51,0.17
0.038,-1.367,-0.554,357.239,-191.223,459.839,4.90,1.75,6.62,-8.73,-2.56,0.40
-0.116,-1.022,-0.324,205.017,-188.599,306.702,3.25,0.74,5.34,-8.61,-1.88,0.42
-0.136,-0.951,-0.330,135.193,-132.507,210.266,2.17,-0.19,4.80,-7.13,-1.55,0.41
-0.629,-0.367,-0.220,52.612,-14.954,50.293,1.92,-0.59,5.32,-5.64,-1.28,0.36
-0.502,-0.961,-0.300,56.580,32.471,87.769,2.09,0.42,6.23,-4.25,-0.92,0.25
-0.331,-1.209,-0.360,26.794,44.189,24.048,2.28,1.41,6.98,-3.22,-0.60,0.06
-0.374,-0.803,-0.323,-41.870,44.373,-34.302,2.51,1.53,7.59,-2.45,-0.46,-0.14
-0.233,-0.791,-0.251,-24.780,42.969,-17.334,2.79,1.57,8.23,-1.84,-0.36,-0.22
-0.299,-0.844,-0.312,0.793,21.790,9.827,3.16,1.61,8.91,-1.35,-0.27,-0.24
-0.425,-1.069,-0.429,22.888,5.920,33.081,3.53,1.68,9.42,-0.94,-0.18,-0.24
-0.464,-1.173,-0.453,14.099,10.437,22.034,3.87,1.87,9.77,-0.52,-0.12,-0.25
-0.609,-1.212,-0.424,-27.710,21.362,-25.085,4.25,2.38,10.19,-0.04,-0.09,-0.33
-0.676,-1.219,-0.426,-44.678,24.597,-37.476,4.64,2.98,10.68,0.38,-0.02,-0.45
-0.696,-0.989,-0.361,-65.002,36.865,-37.659,4.85,3.63,10.83,0.73,0.13,-0.58
-0.652,-0.943,-0.341,-65.552,43.945,-39.612,4.93,4.20,10.86,0.91,0.24,-0.67
-0.493,-0.949,-0.360,-55.115,43.091,-32.593,5.04,4.23,10.93,0.93,0.32,-0.71
-0.437,-1.003,-0.402,-41.809,29.968,-13.794,5.09,3.88,10.91,0.90,0.43,-0.68
-0.439,-1.067,-0.428,-38.879,24.536,-7.080,5.07,3.41,10.80,0.93,0.54,-0.66
-0.467,-0.887,-0.335,-55.725,26.794,-15.381,4.65,2.99,10.08,1.14,0.68,-0.68
-0.476,-0.863,-0.294,-68.054,34.973,-38.086,4.13,3.04,9.39,1.45,0.71,-0.76
-0.424,-0.883,-0.267,-87.891,48.462,-70.374,3.92,3.39,9.25,1.69,0.67,-0.84
-0.377,-0.844,-0.247,-94.910,48.096,-73.975,3.85,3.73,9.39,1.75,0.66,-0.85
-0.321,-0.807,-0.235,-90.942,35.950,-60.730,3.74,3.78,9.45,1.68,0.69,-0.80
-0.297,-0.835,-0.245,-82.886,30.151,-49.255,3.65,3.56,9.49,1.57,0.75,-0.69
-0.295,-0.888,-0.237,-72.144,19.348,-35.217,3.46,3.16,9.29,1.53,0.82,-0.56
-0.321,-0.877,-0.232,-75.012,15.259,-38.696,3.14,2.89,8.86,1.66,0.89,-0.47
-0.360,-0.909,-0.232,-90.881,16.479,-62.195,2.87,2.84,8.56,1.94,0.96,-0.43
-0.416,-0.919,-0.195,-104.187,18.311,-76.782,2.73,3.28,8.55,2.24,1.02,-0.40
-0.505,-0.813,-0.074,-131.958,20.996,-95.886,2.61,4.00,8.51,2.44,1.12,-0.37
-0.487,-0.738,-0.033,-139.160,24.109,-99.487,2.33,4.47,8.14,2.58,1.21,-0.38
-0.471,-0.625,0.015,-141.113,27.527,-105.164,2.06,4.80,7.69,2.69,1.24,-0.37
-0.496,-0.644,0.002,-138.000,25.818,-106.689,1.92,5.11,7.37,2.79,1.27,-0.34
-0.594,-0.676,0.029,-135.803,18.372,-102.051,1.93,5.55,7.20,2.86,1.30,-0.29
-0.632,-0.670,0.030,-136.292,16.235,-97.534,1.97,5.98,7.06,2.90,1.36,-0.26
-0.701,-0.667,0.027,-138.184,15.808,-87.158,2.04,6.49,6.96,2.91,1.43,-0.25
-0.687,-0.631,0.078,-140.442,17.822,-82.031,2.02,6.84,6.76,2.91,1.52,-0.29
-0.718,-0.573,0.103,-140.991,18.738,-75.256,1.91,7.26,6.50,2.87,1.58,-0.32
-0.774,-0.506,0.201,-138.245,19.714,-70.862,1.76,7.81,6.29,2.75,1.60,-0.35
-0.789,-0.459,0.256,-123.962,19.653,-57.068,1.50,8.30,6.02,2.54,1.57,-0.38
-0.880,-0.490,0.288,-112.427,22.095,-49.866,1.23,8.62,5.76,2.32,1.50,-0.44
-0.879,-0.499,0.350,-95.032,33.447,-34.668,0.99,9.01,5.65,2.11,1.39,-0.55
-0.773,-0.439,0.351,-88.257,36.682,-27.466,0.80,9.24,5.58,1.87,1.30,-0.62
-0.731,-0.423,0.379,-64.148,31.555,-12.695,0.57,9.22,5.41,1.57,1.17,-0.65
-0.708,-0.427,0.393,-52.612,27.710,-8.545,0.34,9.10,5.16,1.29,1.02,-0.63
-0.763,-0.454,0.420,-36.621,24.597,-3.357,0.11,9.14,4.98,1.05,0.88,-0.61
-0.751,-0.437,0.423,-29.907,25.452,-1.160,-0.01,9.23,4.89,0.82,0.74,-0.60
-0.758,-0.463,0.405,-13.550,25.146,6.104,-0.10,9.23,4.82,0.59,0.62,-0.60
-0.712,-0.487,0.397,-6.653,28.259,9.277,-0.22,9.06,4.69,0.41,0.54,-0.63
-0.570,-0.454,0.413,0.671,32.227,8.667,-0.33,8.77,4.60,0.26,0.46,-0.65
-0.370,-0.610,0.536,12.146,29.907,4.761,-0.68,8.43,5.00,0.21,0.32,-0.57
-1.760,-2.123,0.846,73.608,-15.381,-20.935,-1.25,11.27,7.53,0.43,0.01,-0.01
-2.535,-1.710,1.053,31.921,-39.001,2.380,-0.91,16.58,9.67,0.20,-0.01,0.24
-1.207,-0.527,0.584,-9.644,43.030,72.754,-0.93,16.54,8.47,-0.31,0.20,-0.34
-0.614,-0.285,0.473,4.700,75.562,79.285,-1.16,14.10,6.60,-0.59,0.36,-0.86
-0.230,-0.363,0.233,19.653,83.679,41.199,-1.28,10.98,5.05,-0.70,0.23,-1.16
-0.146,-0.499,0.120,22.766,78.674,24.597,-0.89,8.37,4.47,-0.67,-0.03,-1.24
-0.024,-0.498,0.135,-2.563,55.176,1.526,-0.47,6.55,4.30,-0.49,-0.04,-1.12
-0.077,-0.422,0.239,-17.273,32.715,-11.536,-0.46,5.66,4.25,-0.29,0.01,-0.89
-0.328,-0.357,0.416,-17.578,-2.930,-27.710,-0.75,5.56,4.26,-0.20,0.03,-0.55
-0.530,-0.502,0.424,-2.869,-14.648,-26.917,-0.91,6.20,4.66,-0.19,-0.08,-0.20
-0.892,-0.913,0.456,21.301,-23.499,-9.094,-0.84,7.37,5.47,-0.17,-0.17,0.03
-1.027,-0.999,0.492,20.386,-19.714,-0.122,-0.69,8.92,6.37,-0.14,-0.15,0.13
-0.989,-0.811,0.544,5.310,-4.333,18.799,-0.75,10.09,6.67,-0.15,-0.03,0.07
-0.805,-0.625,0.517,-1.465,6.470,21.301,-1.00,10.18,6.22,-0.18,0.06,-0.07
-0.562,-0.536,0.393,-0.427,17.151,9.460,-1.09,9.55,5.67,-0.20,0.05,-0.18
-0.492,-0.555,0.352,-0.122,17.029,3.967,-1.00,8.71,5.32,-0.19,0.02,-0.23
-0.420,-0.552,0.359,-3.357,9.521,-4.517,-0.94,8.03,5.18,-0.15,0.00,-0.20
-0.456,-0.587,0.369,-2.686,1.892,-7.019,-0.95,7.65,5.24,-0.11,-0.00,-0.11
-0.620,-0.690,0.408,-0.732,-7.935,-7.568,-0.98,7.66,5.39,-0.05,-0.01,-0.01
-0.714,-0.745,0.442,-1.587,-9.888,-6.653,-0.97,8.16,5.69,-0.01,-0.00,0.06
-0.775,-0.765,0.485,-6.104,-6.226,-2.014,-1.00,8.72,5.92,0.02,0.03,0.07
-0.751,-0.710,0.497,-10.010,-2.625,-1.892,-1.09,9.15,5.94,0.03,0.08,0.04
-0.612,-0.582,0.472,-13.184,1.465,-2.197,-1.19,9.11,5.75,0.01,0.10,-0.00
-0.559,-0.555,0.450,-11.963,1.343,-2.747,-1.25,8.73,5.40,0.00,0.10,-0.02
-0.496,-0.579,0.408,-10.498,-1.343,-7.507,-1.29,8.20,5.14,0.04,0.10,-0.01
-0.506,-0.626,0.397,-10.559,-3.967,-10.498,-1.23,7.98,5.21,0.12,0.10,0.04
-0.580,-0.670,0.426,-14.648,-12.634,-11.475,-1.14,8.04,5.40,0.17,0.11,0.11
-0.633,-0.642,0.463,-17.517,-16.296,-10.986,-1.14,8.30,5.43,0.19,0.16,0.19
-0.761,-0.640,0.495,-20.203,-17.883,-11.841,-1.20,8.65,5.30,0.22,0.19,0.24
-0.755,-0.635,0.503,-21.179,-13.489,-13.123,-1.31,8.90,5.19,0.29,0.19,0.21
-0.650,-0.541,0.532,-24.536,-2.808,-21.179,-1.51,8.94,4.93,0.39,0.18,0.15
-0.615,-0.550,0.503,-23.865,-0.671,-27.527,-1.52,8.84,4.75,0.49,0.14,0.11
-0.514,-0.541,0.450,-26.611,-3.662,-35.339,-1.41,8.56,4.62,0.58,0.12,0.12
-0.483,-0.533,0.432,-29.541,-8.179,-38.818,-1.29,8.20,4.51,0.67,0.13,0.18
-0.505,-0.661,0.332,-35.217,-19.836,-46.631,-1.00,7.76,4.41,0.82,0.18,0.26
-0.493,-0.651,0.287,-45.776,-22.522,-52.612,-0.66,7.32,4.08,1.13,0.31,0.36
-0.638,-0.470,0.417,-82.825,-34.302,-80.139,-0.43,7.60,3.61,1.53,0.49,0.51
-0.739,-0.315,0.497,-101.257,-42.053,-95.276,-0.43,8.52,2.94,1.86,0.66,0.69
-0.931,-0.170,0.609,-108.032,-51.086,-107.666,-0.51,9.40,2.47,1.99,0.74,0.85
-1.044,-0.200,0.644,-98.999,-52.002,-106.201,-0.67,10.42,2.12,2.04,0.75,0.96
-1.120,-0.229,0.696,-76.538,-40.649,-96.558,-0.78,11.30,2.01,2.03,0.68,0.96
-1.107,-0.342,0.634,-61.279,-34.912,-88.684,-0.63,11.76,2.20,1.99,0.60,0.91
-1.036,-0.460,0.498,-46.631,-26.794,-74.280,-0.32,11.80,2.33,1.99,0.59,0.81
-0.963,-0.472,0.427,-48.279,-22.827,-72.876,-0.02,11.36,2.40,2.08,0.63,0.70
-0.796,-0.443,0.335,-60.364,-16.357,-76.477,0.28,10.81,2.51,2.18,0.68,0.62
-0.734,-0.415,0.302,-70.068,-17.212,-81.604,0.53,10.26,2.55,2.25,0.74,0.60
-0.849,-0.331,0.377,-91.187,-26.672,-94.055,0.59,10.01,2.31,2.30,0.81,0.64
-0.948,-0.257,0.432,-101.013,-28.137,-101.196,0.53,10.27,1.87,2.33,0.85,0.65
-1.062,-0.144,0.501,-106.689,-20.264,-100.769,0.44,10.67,1.44,2.30,0.83,0.58
-1.012,-0.116,0.465,-94.299,-5.493,-88.989,0.43,10.78,1.20,2.22,0.80,0.47
-0.852,-0.083,0.435,-86.182,-1.831,-80.872,0.44,10.49,0.95,2.10,0.77,0.37
-0.797,-0.125,0.377,-73.792,-1.526,-71.594,0.46,10.00,0.74,1.99,0.73,0.31
-0.817,-0.174,0.372,-70.496,-2.441,-67.627,0.60,9.67,0.73,1.90,0.71,0.27
-0.840,-0.133,0.473,-75.745,-4.761,-59.448,0.60,9.68,0.56,1.82,0.73,0.25
-0.881,0.135,0.552,-74.707,-5.127,-56.580,0.31,9.86,0.03,1.68,0.72,0.25
-0.915,0.220,0.613,-53.650,-3.906,-51.025,0.02,10.12,-0.54,1.45,0.61,0.24
-0.918,0.175,0.575,-38.025,-1.648,-44.434,-0.10,10.19,-0.86,1.18,0.44,0.20
-0.897,0.015,0.459,-16.113,2.563,-26.611,-0.03,10.16,-0.91,0.89,0.28,0.16
-0.830,-0.031,0.440,-13.672,4.272,-19.043,0.16,9.85,-0.80,0.64,0.18,0.11
-0.768,0.091,0.489,-17.578,4.456,-10.315,0.24,9.59,-0.83,0.45,0.15,0.09
-0.806,0.170,0.510,-15.259,0.427,-7.263,0.24,9.47,-0.99,0.25,0.12,0.11
-,-,-,-,-,-,-,-,-,-,-,-
-1.129,1.592,0.927,212.524,-24.841,80.444,-1.97,15.66,-3.06,-4.39,-1.91,0.34
-0.646,1.773,0.482,374.390,-51.514,164.124,-1.84,17.42,-3.93,-7.01,-2.91,0.35
-0.242,1.734,-0.073,457.397,-88.013,232.788,-1.19,16.82,-5.26,-8.73,-3.78,0.52
0.595,1.075,-1.440,662.964,-181.641,396.912,-0.04,14.35,-6.22,-8.73,-4.68,0.79
0.952,0.172,-2.122,777.344,-233.032,463.440,1.82,10.41,-5.08,-8.73,-5.38,1.14
0.422,-2.349,-2.475,911.011,-334.961,547.058,3.72,4.20,-2.35,-8.73,-5.60,1.64
0.171,-3.488,-2.882,865.662,-337.585,558.655,6.10,-2.26,2.99,-8.73,-5.11,2.10
-0.852,-3.168,-1.629,521.301,-357.483,589.294,7.21,-2.70,6.40,-8.73,-4.62,2.31
-1.067,-2.335,-0.840,289.246,-341.370,475.464,7.58,1.15,10.06,-8.54,-2.65,1.85
-0.159,-0.100,-0.317,-8.240,-41.504,174.622,6.12,-0.37,7.94,-6.77,-1.61,0.98
0.351,-1.128,-0.474,18.066,60.059,81.482,4.72,-1.16,6.19,-5.13,-0.97,0.58
-0.011,-0.257,-0.261,-164.856,47.607,-134.949,3.47,-0.79,5.65,-3.88,-0.67,0.42
-0.001,-0.297,-0.303,-185.852,67.261,-191.956,2.93,-0.49,5.97,-3.22,-0.58,0.47
-0.260,-0.321,-0.107,-95.398,33.569,-72.021,2.67,0.20,6.60,-2.79,-0.45,0.64
-0.432,-0.543,-0.050,-22.705,-3.601,-7.507,2.56,1.19,7.15,-2.50,-0.34,0.75
-0.546,-0.636,-0.143,57.373,-27.161,89.783,2.65,1.70,7.77,-2.20,-0.20,0.72
-0.552,-0.774,-0.269,89.478,-32.532,118.103,2.68,1.79,8.08,-1.80,-0.08,0.52
-0.319,-0.992,-0.543,112.610,-16.296,145.508,3.04,1.43,8.74,-1.45,-0.05,0.34
-0.361,-1.091,-0.580,108.765,9.949,92.651,3.44,0.91,9.21,-1.18,-0.01,0.24
-0.213,-1.307,-0.684,25.940,9.033,16.357,3.80,0.69,9.59,-0.94,-0.05,0.26
-0.432,-0.885,-0.528,-59.631,0.793,-58.899,4.24,0.67,10.25,-0.76,-0.16,0.28
-0.490,-0.808,-0.508,-50.110,-0.854,-43.762,4.67,0.91,10.76,-0.61,-0.15,0.31
-0.509,-0.948,-0.518,1.404,-7.751,10.742,4.89,1.08,11.07,-0.52,-0.12,0.27
-0.480,-1.043,-0.534,18.311,-4.028,28.748,5.04,1.01,11.30,-0.40,-0.08,0.23
-0.444,-1.237,-0.600,13.733,-2.747,31.799,5.07,0.86,11.43,-0.19,0.01,0.15
-0.397,-1.248,-0.572,-6.836,1.221,18.188,5.06,0.78,11.53,0.10,0.12,0.04
-0.407,-1.211,-0.568,-53.223,5.127,-14.160,5.05,0.76,11.68,0.39,0.25,-0.07
-0.342,-1.210,-0.557,-65.674,9.216,-17.151,4.97,0.59,11.73,0.73,0.39,-0.19
-0.333,-0.918,-0.452,-89.783,10.620,-20.264,4.60,0.46,11.22,1.14,0.59,-0.31
-0.405,-0.820,-0.348,-97.351,14.832,-34.851,4.00,0.76,10.33,1.60,0.72,-0.43
-0.329,-0.889,-0.331,-98.083,33.813,-64.026,3.71,1.40,10.17,1.92,0.68,-0.53
-0.252,-0.836,-0.347,-99.304,37.842,-68.298,3.60,1.66,10.19,2.05,0.63,-0.59
-0.221,-0.906,-0.370,-86.914,31.982,-73.059,3.48,1.53,10.02,2.15,0.62,-0.58
-0.239,-1.007,-0.425,-79.102,27.405,-74.158,3.45,1.32,9.92,2.37,0.60,-0.56
-0.254,-1.079,-0.477,-83.069,19.104,-78.125,3.46,1.17,9.79,2.73,0.61,-0.55
-0.283,-0.965,-0.424,-101.196,16.907,-91.003,3.31,1.39,9.32,3.23,0.69,-0.55
-0.471,-0.775,-0.210,-141.724,19.409,-142.395,3.02,2.24,8.65,3.73,0.76,-0.53
-0.553,-0.716,-0.134,-156.128,24.841,-164.368,2.85,3.55,8.30,4.07,0.73,-0.52
-0.663,-0.642,-0.037,-164.429,35.706,-178.650,2.87,4.85,8.24,4.15,0.67,-0.49
-0.640,-0.649,-0.036,-154.236,40.344,-170.105,2.95,5.70,8.23,4.05,0.66,-0.44
-0.610,-0.575,-0.001,-128.723,38.391,-143.372,2.95,6.19,8.01,3.87,0.69,-0.35
-0.645,-0.517,0.040,-121.582,33.447,-138.062,2.70,6.44,7.35,3.72,0.71,-0.25
-0.747,-0.518,0.058,-106.628,30.273,-138.672,2.41,6.73,6.68,3.64,0.64,-0.20
-0.790,-0.581,0.074,-100.281,32.227,-138.733,2.33,7.28,6.48,3.57,0.53,-0.18
-0.804,-0.623,0.055,-93.079,32.654,-123.718,2.49,7.88,6.77,3.39,0.45,-0.21
-0.759,-0.584,0.041,-89.355,32.532,-111.328,2.62,8.06,6.90,3.11,0.45,-0.25
-0.737,-0.659,-0.006,-76.599,32.776,-92.651,2.67,7.83,6.74,2.85,0.48,-0.29
-0.716,-0.714,-0.027,-75.562,33.020,-87.952,2.76,7.54,6.59,2.71,0.50,-0.35
-0.686,-0.741,-0.047,-85.327,31.738,-81.421,2.94,7.41,6.62,2.66,0.57,-0.38
-0.689,-0.741,-0.054,-94.543,28.259,-78.186,3.15,7.47,6.76,2.59,0.69,-0.38
-0.727,-0.609,0.005,-115.906,17.212,-68.848,3.22,7.58,6.62,2.49,0.86,-0.34
-0.798,-0.513,0.042,-123.169,12.756,-65.857,3.02,7.81,6.18,2.38,1.02,-0.29
-1.022,-0.276,0.250,-124.939,11.414,-65.857,2.55,8.40,5.46,2.26,1.09,-0.29
-1.077,-0.265,0.315,-115.723,20.569,-66.467,2.03,9.00,4.80,2.12,1.04,-0.40
-0.910,-0.343,0.282,-83.435,49.744,-50.537,1.81,9.44,4.65,1.94,0.90,-0.58
-0.827,-0.386,0.251,-67.444,54.382,-34.668,1.85,9.66,4.94,1.63,0.81,-0.71
-0.796,-0.470,0.255,-41.504,42.053,1.709,1.91,9.66,5.23,1.19,0.77,-0.76
-0.770,-0.486,0.248,-32.288,36.316,18.860,1.84,9.35,5.23,0.77,0.77,-0.77
-0.756,-0.489,0.244,-22.400,30.151,39.185,1.70,9.01,5.05,0.50,0.81,-0.75
-0.850,-0.538,0.265,-23.071,27.954,42.969,1.50,8.99,4.83,0.30,0.85,-0.74
-0.894,-0.481,0.347,-33.875,32.654,45.715,1.27,9.25,4.66,0.18,0.88,-0.78
-0.957,-0.443,0.397,-37.231,37.109,45.959,1.03,9.71,4.46,0.05,0.90,-0.85
-0.967,-0.299,0.498,-36.682,48.279,46.448,0.63,10.07,4.03,-0.12,0.91,-0.96
-0.902,-0.236,0.517,-30.701,56.702,43.762,0.12,10.10,3.53,-0.25,0.84,-1.09
-0.842,-0.192,0.518,-7.324,68.665,40.527,-0.28,10.02,3.26,-0.39,0.67,-1.23
-0.661,-0.264,0.453,9.338,71.045,41.626,-0.45,9.67,3.29,-0.55,0.47,-1.32
-0.616,-0.453,0.371,35.950,65.979,47.729,-0.44,9.16,3.64,-0.74,0.29,-1.35
-0.484,-0.520,0.311,45.227,62.439,52.856,-0.23,8.42,4.06,-0.88,0.15,-1.31
-0.381,-0.602,0.283,55.359,49.927,52.734,-0.14,7.50,4.28,-0.84,0.14,-1.17
-0.329,-0.707,0.511,58.716,33.752,38.330,-0.65,7.73,4.93,-0.63,0.13,-0.78
-0.705,-0.926,0.648,75.684,-32.593,10.559,-1.02,10.11,6.48,-0.58,-0.07,-0.21
-1.816,-1.672,0.665,75.867,-52.490,17.883,-0.64,12.80,7.90,-0.63,-0.20,0.11
-1.948,-1.671,0.621,8.057,-2.197,56.213,-0.25,14.65,8.33,-0.56,-0.08,0.00
-1.158,-0.833,0.526,-17.029,43.884,52.917,-0.38,14.28,7.53,-0.39,0.10,-0.46
-0.710,-0.516,0.330,-31.006,87.036,28.198,-0.55,12.39,6.51,-0.32,0.13,-0.80
-0.192,-0.362,0.209,-25.635,79.895,13.000,-0.56,10.00,5.57,-0.33,0.05,-0.91
-0.077,-0.406,0.108,-28.198,50.476,-17.395,-0.45,7.72,4.87,-0.32,-0.03,-0.82
-0.141,-0.423,0.098,-32.776,28.198,-28.381,-0.22,6.22,4.56,-0.24,-0.07,-0.65
-0.268,-0.341,0.167,-40.039,1.709,-30.579,-0.02,5.47,4.49,-0.17,-0.02,-0.46
-0.299,-0.270,0.213,-35.522,-5.981,-23.865,-0.01,5.11,4.26,-0.15,0.04,-0.28
-0.348,-0.245,0.281,-13.245,-14.526,-11.902,-0.14,4.94,3.87,-0.12,0.08,-0.13
-0.401,-0.300,0.271,-1.953,-19.653,-9.033,-0.20,5.08,3.78,-0.09,0.07,0.01
-0.494,-0.499,0.254,15.015,-24.292,-4.089,-0.12,5.36,3.95,-0.05,0.09,0.11
-0.524,-0.527,0.298,14.648,-26.001,-3.418,-0.08,12.25,-0.62,-0.07,-0.07,-0.07
-0.606,-0.546,0.401,13.000,-32.715,-7.324,-0.21,6.52,4.43,0.05,0.19,0.28
-0.667,-0.595,0.455,16.479,-36.438,-9.216,-0.45,7.37,4.74,0.10,0.23,0.39
-0.926,-0.809,0.533,27.161,-45.044,-11.963,-0.67,8.56,5.27,0.12,0.21,0.49
-1.105,-0.959,0.564,31.311,-47.546,-9.155,-0.81,10.16,6.14,0.08,0.15,0.60
-1.328,-1.116,0.660,30.334,-37.354,8.850,-0.92,11.77,6.86,0.00,0.10,0.61
-1.302,-1.041,0.660,22.095,-22.095,18.188,-1.10,12.74,7.07,-0.04,0.10,0.47
-1.009,-0.846,0.552,7.019,13.977,23.193,-1.19,12.91,6.94,-0.06,0.09,0.22
-0.784,-0.744,0.489,1.648,26.306,22.400,-1.21,12.26,6.53,-0.08,0.09,-0.01
-0.684,-0.644,0.441,-10.803,36.072,7.874,-1.24,11.12,5.92,-0.10,0.08,-0.18
-0.447,-0.539,0.377,-14.587,32.288,-0.183,-1.22,9.81,5.25,-0.09,0.06,-0.26
-0.453,-0.452,0.361,-25.940,12.329,-18.982,-1.16,8.85,4.83,-0.05,0.03,-0.27
-0.477,-0.458,0.357,-24.536,6.653,-23.437,-1.05,8.14,4.63,-0.02,0.01,-0.22
-0.484,-0.530,0.311,-13.977,0.977,-20.264,-0.95,7.65,4.64,0.00,-0.01,-0.15
-0.525,-0.579,0.321,-9.705,-4.456,-17.517,-0.83,7.48,4.87,0.03,-0.01,-0.07
-0.595,-0.561,0.372,-5.798,-9.521,-11.780,-0.80,7.57,4.97,0.06,-0.00,-0.00
-0.603,-0.564,0.369,-4.761,-10.315,-13.062,-0.77,7.74,5.03,0.07,-0.02,0.05
-0.613,-0.679,0.290,1.953,-14.099,-14.954,-0.57,7.79,5.23,0.08,-0.05,0.11
-0.608,-0.745,0.257,2.869,-16.357,-15.381,-0.32,7.70,5.44,0.17,-0.05,0.18
-0.622,-0.785,0.246,-6.775,-20.996,-22.827,-0.12,7.70,5.65,0.33,-0.02,0.28
-0.628,-0.808,0.238,-13.489,-23.560,-27.466,0.05,7.76,5.80,0.53,0.02,0.37
-0.652,-0.698,0.288,-35.522,-30.945,-38.086,0.15,8.02,5.77,0.72,0.07,0.48
-0.710,-0.619,0.328,-46.021,-36.316,-46.143,0.17,8.39,5.49,0.87,0.12,0.58
-0.798,-0.572,0.366,-56.030,-40.771,-57.190,0.14,8.63,4.93,1.04,0.19,0.66
-0.863,-0.529,0.386,-62.805,-38.696,-64.026,0.19,9.13,4.42,1.24,0.26,0.73
-1.043,-0.478,0.446,-75.012,-36.804,-74.524,0.26,9.89,3.92,1.41,0.31,0.74
-1.024,-0.397,0.490,-79.834,-29.785,-74.646,0.22,10.41,3.48,1.51,0.32,0.68
-0.882,-0.360,0.492,-73.975,-18.433,-70.679,0.12,10.66,3.40,1.52,0.30,0.62
-0.833,-0.388,0.458,-65.125,-19.470,-64.209,0.14,10.59,3.38,1.43,0.24,0.58
-0.807,-0.425,0.378,-54.504,-25.635,-54.565,0.22,10.17,3.25,1.38,0.23,0.60
-0.798,-0.485,0.335,-53.101,-25.391,-56.030,0.37,9.72,3.10,1.44,0.24,0.60
-0.789,-0.456,0.298,-63.599,-24.536,-60.425,0.59,9.44,2.92,1.60,0.27,0.60
-0.800,-0.292,0.389,-83.801,-27.222,-76.477,0.68,9.46,2.61,1.75,0.34,0.62
-0.903,-0.238,0.433,-91.187,-28.320,-85.999,0.60,9.69,2.14,1.87,0.42,0.64
-0.939,-0.233,0.424,-92.346,-24.231,-92.163,0.58,9.99,1.82,1.94,0.44,0.63
-0.947,-0.222,0.419,-89.905,-21.484,-88.989,0.72,10.20,1.72,1.95,0.50,0.63
-,-,-,-,-,-,-,-,-,-,-,-
-1.289,1.401,0.884,214.539,-55.359,108.765,-0.59,18.33,-1.83,-5.08,-2.06,0.86
-0.469,1.659,0.026,388.733,-100.891,285.828,0.34,19.56,-2.09,-8.46,-2.89,1.43
-0.086,1.732,-0.603,496.765,-146.667,390.503,1.16,18.23,-3.98,-8.73,-3.41,1.88
0.523,-0.163,-2.099,813.049,-234.802,527.222,2.17,13.24,-5.41,-8.73,-3.94,1.94
0.401,-1.554,-2.323,904.236,-258.606,541.321,4.13,6.32,-3.16,-8.73,-4.45,2.05
0.158,-2.471,-1.885,747.437,-258.057,522.522,5.83,1.39,0.73,-8.73,-4.24,2.26
-0.046,-2.092,-1.352,617.126,-270.325,529.663,6.61,0.76,4.62,-8.73,-3.59,2.42
-0.643,-1.734,-0.797,392.151,-307.495,428.345,6.51,2.51,6.63,-8.73,-2.75,2.25
-0.749,-1.746,-0.594,254.578,-294.922,316.040,5.50,3.78,6.69,-7.55,-1.92,1.89
-1.666,-0.823,-0.342,-16.968,-140.869,52.307,4.20,4.48,5.63,-6.41,-1.28,1.45
-1.267,0.361,0.605,-63.049,-1.648,77.026,3.09,4.45,4.75,-5.24,-0.64,0.94
-0.228,-0.934,-0.366,8.972,123.962,37.109,2.31,4.43,4.05,-4.22,-0.09,0.34
0.069,-0.417,-0.314,-96.619,133.789,-15.747,2.38,2.93,4.47,-3.48,0.19,-0.10
